_id,uid,timestamp,brightness
68b0c357edd31c6378dc87f0,test004,1756413387.0,0.5
68b0c357edd31c6378dc87f1,test004,1756413389.0,0.55
68b0c357edd31c6378dc87f2,test004,1756413408.0,0.0
68b0c357edd31c6378dc87f3,test004,1756413497.0,0.5
68b0c357edd31c6378dc87f4,test004,1756413498.0,0.55
68b0c357edd31c6378dc87f5,test004,1756413533.0,0.0
68b0c357edd31c6378dc87f6,test004,1756413584.0,0.45
68b0c357edd31c6378dc87f7,test004,1756413585.0,0.5
68b0c357edd31c6378dc87f8,test004,1756413614.0,0.0
68b0c357edd31c6378dc87f9,test004,1756413626.0,0.5
68b0c357edd31c6378dc87fa,test004,1756413627.0,0.0
68b0c357edd31c6378dc87fb,test004,1756413640.0,0.55
68b0c357edd31c6378dc87fc,test004,1756413643.0,0.0
68b0c357edd31c6378dc880f,test004,1756413688.0,0.55
68b0c357edd31c6378dc8810,test004,1756413697.0,0.0
68b0c357edd31c6378dc8811,test004,1756413712.0,0.4
68b0c357edd31c6378dc8812,test004,1756413713.0,0.5
68b0c357edd31c6378dc8813,test004,1756413714.0,0.0
68b0c357edd31c6378dc8814,test004,1756413724.0,0.4
68b0c357edd31c6378dc8815,test004,1756413730.0,0.0
68b0c357edd31c6378dc8816,test004,1756413789.0,0.45
68b0c357edd31c6378dc8817,test004,1756413810.0,0.0
68b0c357edd31c6378dc8818,test004,1756413995.0,0.4
68b0c357edd31c6378dc8819,test004,1756414004.0,0.5
68b0c357edd31c6378dc881a,test004,1756414006.0,0.55
68b0c357edd31c6378dc881b,test004,1756414029.0,0.0
68b0c357edd31c6378dc881c,test004,1756414033.0,0.5
68b0c357edd31c6378dc881d,test004,1756414055.0,0.0
68b0c357edd31c6378dc881e,test004,1756414095.0,0.5
68b0c357edd31c6378dc881f,test004,1756414103.0,0.0
68b0c357edd31c6378dc8820,test004,1756414114.0,0.45
68b0c357edd31c6378dc8822,test004,1756414126.0,0.55
68b0c357edd31c6378dc8823,test004,1756414128.0,0.0
68b0c357edd31c6378dc8825,test004,1756414129.0,0.5
68b0c357edd31c6378dc8826,test004,1756414136.0,0.0
68b0c357edd31c6378dc8827,test004,1756414156.0,0.5
68b0c357edd31c6378dc8828,test004,1756414177.0,0.0
68b0c357edd31c6378dc8829,test004,1756414198.0,0.55
68b0c357edd31c6378dc882a,test004,1756414199.0,0.0
68b0c357edd31c6378dc882b,test004,1756414200.0,0.55
68b0c357edd31c6378dc882c,test004,1756414207.0,0.0
68b0c357edd31c6378dc882d,test004,1756414261.0,0.5
68b0c357edd31c6378dc882e,test004,1756414262.0,0.0
68b0c357edd31c6378dc8830,test004,1756414265.0,0.0
68b0c357edd31c6378dc8831,test004,1756414266.0,0.5
68b0c357edd31c6378dc8832,test004,1756414272.0,0.0
68b0c805de00c08c7b7f85d8,test004,1756414451.0,0.45
68b0c805de00c08c7b7f85d9,test004,1756414455.0,0.0
68b0c805de00c08c7b7f85da,test004,1756414503.0,0.5
68b0c805de00c08c7b7f85db,test004,1756414505.0,0.0
68b0c805de00c08c7b7f85dc,test004,1756414567.0,0.5
68b0ca5c4cfdcc35d43ebcb4,test004,1756415561.0,0.0
68b0ca5c4cfdcc35d43ebcb5,test004,1756415828.0,0.5
68b0ca5c4cfdcc35d43ebcb6,test004,1756415888.0,0.0
68b0ca5c4cfdcc35d43ebcb7,test004,1756415905.0,0.5
68b0ca5c4cfdcc35d43ebcb8,test004,1756415918.0,0.0
68b0ca5c4cfdcc35d43ebcb9,test004,1756415951.0,0.5
68b0ca5c4cfdcc35d43ebcba,test004,1756415963.0,0.0
68b0ca5c4cfdcc35d43ebcbb,test004,1756415981.0,0.5
68b0ca5c4cfdcc35d43ebcbc,test004,1756416025.0,0.0
68b0ca5c4cfdcc35d43ebcbd,test004,1756416065.0,0.5
68b0ca5c4cfdcc35d43ebcbe,test004,1756416071.0,0.0
68b0cf0d156c7e29f9a49a0c,test004,1756416118.0,0.5
68b0cf0d156c7e29f9a49a0d,test004,1756416124.0,0.0
68b0cf0d156c7e29f9a49a0e,test004,1756416218.0,0.5
68b0cf0d156c7e29f9a49a0f,test004,1756416224.0,0.0
68b0cf0d156c7e29f9a49a1f,test004,1756416769.0,0.5
68b0cf0d156c7e29f9a49a20,test004,1756416775.0,0.0
68b0d164065589d3d9219c70,test004,1756417511.0,0.5
68b0d164065589d3d9219c71,test004,1756417517.0,0.0
68b0d164065589d3d9219c72,test004,1756417574.0,0.5
68b0d164065589d3d9219c73,test004,1756417580.0,0.0
68b0d164065589d3d9219c74,test004,1756417586.0,0.5
68b0d164065589d3d9219c75,test004,1756417592.0,0.0
68b0d164065589d3d9219c76,test004,1756417612.0,0.5
68b0d164065589d3d9219c77,test004,1756417618.0,0.0
68b0d616a5289bf882143e93,test004,1756418388.0,0.5
68b0d616a5289bf882143e94,test004,1756418394.0,0.0
68b0d616a5289bf882143e9f,test004,1756418646.0,0.5
68b0d616a5289bf882143ea0,test004,1756418652.0,0.0
68b0dac3d57e47ec54a5b545,test004,1756419388.0,0.5
68b0dac3d57e47ec54a5b546,test004,1756419394.0,0.0
68b0dac3d57e47ec54a5b547,test004,1756419424.0,0.5
68b0dac3d57e47ec54a5b548,test004,1756419450.0,0.0
68b0dac3d57e47ec54a5b549,test004,1756419469.0,0.4
68b0dac3d57e47ec54a5b54a,test004,1756419470.0,0.5
68b0dd1eea61d18f9a1b913b,test004,1756419845.0,0.0
68b0dd1eea61d18f9a1b913c,test004,1756419862.0,0.5
68b0dd1eea61d18f9a1b913d,test004,1756419884.0,0.0
68b0dd1eea61d18f9a1b913e,test004,1756420065.0,0.5
68b0dd1eea61d18f9a1b913f,test004,1756420067.0,0.0
68b0dd1eea61d18f9a1b9140,test004,1756420079.0,0.4
68b0dd1eea61d18f9a1b9141,test004,1756420081.0,0.5
68b0dd1eea61d18f9a1b9142,test004,1756420087.0,0.0
68b0dd1eea61d18f9a1b9143,test004,1756420183.0,0.4
68b0dd1eea61d18f9a1b9144,test004,1756420188.0,0.0
68b0dd1eea61d18f9a1b9145,test004,1756420197.0,0.1
68b0dd1eea61d18f9a1b9146,test004,1756420203.0,0.0
68b0dd1eea61d18f9a1b9147,test004,1756420270.0,0.4
68b0dd1eea61d18f9a1b9148,test004,1756420273.0,0.5
68b0dd1eea61d18f9a1b9161,test004,1756420296.0,0.0
68b0dd1eea61d18f9a1b9162,test004,1756420300.0,0.45
68b0dd1eea61d18f9a1b9163,test004,1756420329.0,0.0
68b0dd1eea61d18f9a1b9164,test004,1756420367.0,0.45
68b0dd1eea61d18f9a1b9165,test004,1756420368.0,0.5
68b0dd1eea61d18f9a1b9166,test004,1756420371.0,0.0
68b0dd1eea61d18f9a1b9167,test004,1756420372.0,0.5
68b0dd1eea61d18f9a1b9168,test004,1756420414.0,0.55
68b0dd1eea61d18f9a1b9169,test004,1756420416.0,0.6
68b0dd1eea61d18f9a1b916a,test004,1756420488.0,0.0
68b0dd1eea61d18f9a1b916b,test004,1756420505.0,0.65
68b0dd1eea61d18f9a1b916c,test004,1756420507.0,0.0
68b0dd1eea61d18f9a1b916d,test004,1756420522.0,0.5
68b0dd1eea61d18f9a1b916e,test004,1756420524.0,0.55
68b0dd1eea61d18f9a1b916f,test004,1756420601.0,0.6
68b0dd1eea61d18f9a1b9170,test004,1756420721.0,0.0
68b0dd1eea61d18f9a1b9172,test004,1756420723.0,0.7
68b0dd1eea61d18f9a1b9173,test004,1756420738.0,0.65
68b0dd1eea61d18f9a1b9174,test004,1756420754.0,0.0
68b0dd1eea61d18f9a1b9175,test004,1756420759.0,0.6
68b0dd1eea61d18f9a1b9176,test004,1756420761.0,0.0
68b0e1cc792af0394eb808dc,test004,1756421186.0,0.5
68b0e1cc792af0394eb808dd,test004,1756421197.0,0.0
68b0e1cc792af0394eb808de,test004,1756421246.0,0.45
68b0e1cc792af0394eb808df,test004,1756421379.0,0.35
68b0e1cc792af0394eb808e0,test004,1756421384.0,0.0
68b0e1cc792af0394eb808e1,test004,1756421447.0,0.45
68b0e42543463f16ed7be8fe,test004,1756421917.0,0.0
68b0e42543463f16ed7be8ff,test004,1756421939.0,0.3
68b0e42543463f16ed7be900,test004,1756421941.0,0.4
68b0e42543463f16ed7be901,test004,1756421942.0,0.5
68b0e42543463f16ed7be902,test004,1756421946.0,0.0
68b0e42543463f16ed7be903,test004,1756421968.0,0.5
68b0e42543463f16ed7be904,test004,1756421986.0,0.0
68b0e42543463f16ed7be905,test004,1756422027.0,0.4
68b0e42543463f16ed7be906,test004,1756422033.0,0.0
68b0e42543463f16ed7be90a,test004,1756422091.0,0.4
68b0e42543463f16ed7be90b,test004,1756422098.0,0.0
68b0e42543463f16ed7be90c,test004,1756422196.0,0.5
68b0e42543463f16ed7be90d,test004,1756422204.0,0.0
68b0e42543463f16ed7be90e,test004,1756422246.0,0.5
68b0e42543463f16ed7be90f,test004,1756422256.0,0.0
68b0e42543463f16ed7be910,test004,1756422257.0,0.55
68b0e42543463f16ed7be911,test004,1756422273.0,0.0
68b0e42543463f16ed7be912,test004,1756422583.0,0.05
68b0e42543463f16ed7be917,test004,1756422584.0,0.4
68b0e42543463f16ed7be918,test004,1756422585.0,0.5
68b0e42543463f16ed7be919,test004,1756422598.0,0.0
68b0e8d53dc9e015f1cdf738,test004,1756422734.0,0.45
68b0e8d53dc9e015f1cdf739,test004,1756422751.0,0.5
68b0e8d53dc9e015f1cdf73a,test004,1756422771.0,0.0
68b0e8d53dc9e015f1cdf73b,test004,1756422773.0,0.45
68b0e8d53dc9e015f1cdf73c,test004,1756422774.0,0.5
68b0e8d53dc9e015f1cdf73d,test004,1756422776.0,0.0
68b0e8d53dc9e015f1cdf73e,test004,1756422799.0,0.5
68b0e8d53dc9e015f1cdf73f,test004,1756422800.0,0.4
68b0e8d53dc9e015f1cdf740,test004,1756422806.0,0.0
68b0e8d53dc9e015f1cdf741,test004,1756422821.0,0.5
68b0e8d53dc9e015f1cdf742,test004,1756422844.0,0.0
68b0e8d53dc9e015f1cdf743,test004,1756422891.0,0.5
68b0e8d53dc9e015f1cdf744,test004,1756422893.0,0.0
68b0e8d53dc9e015f1cdf745,test004,1756422933.0,0.45
68b0e8d53dc9e015f1cdf746,test004,1756422936.0,0.0
68b0e8d53dc9e015f1cdf747,test004,1756423014.0,0.5
68b0e8d53dc9e015f1cdf748,test004,1756423016.0,0.0
68b0e8d53dc9e015f1cdf749,test004,1756423017.0,0.5
68b0e8d53dc9e015f1cdf74a,test004,1756423035.0,0.0
68b0e8d53dc9e015f1cdf74b,test004,1756423065.0,0.5
68b0e8d53dc9e015f1cdf74c,test004,1756423067.0,0.0
68b0e8d53dc9e015f1cdf74e,test004,1756423074.0,0.0
68b0e8d53dc9e015f1cdf74f,test004,1756423162.0,0.4
68b0e8d53dc9e015f1cdf750,test004,1756423168.0,0.5
68b0e8d53dc9e015f1cdf751,test004,1756423173.0,0.0
68b0e8d53dc9e015f1cdf752,test004,1756423177.0,0.5
68b0e8d53dc9e015f1cdf753,test004,1756423179.0,0.0
68b0e8d53dc9e015f1cdf784,test004,1756423363.0,0.4
68b0e8d53dc9e015f1cdf785,test004,1756423379.0,0.0
68b0e8d53dc9e015f1cdf786,test004,1756423417.0,0.45
68b0e8d53dc9e015f1cdf787,test004,1756423458.0,0.0
68b0e8d53dc9e015f1cdf788,test004,1756423543.0,0.45
68b0e8d53dc9e015f1cdf789,test004,1756423556.0,0.0
68b0e8d53dc9e015f1cdf78a,test004,1756423603.0,0.4
68b0e8d53dc9e015f1cdf78b,test004,1756423608.0,0.0
68b0e8d53dc9e015f1cdf78c,test004,1756423638.0,0.4
68b0e8d53dc9e015f1cdf78d,test004,1756423639.0,0.5
68b0e8d53dc9e015f1cdf78e,test004,1756423646.0,0.0
68b0e8d53dc9e015f1cdf78f,test004,1756423685.0,0.5
68b0e8d53dc9e015f1cdf790,test004,1756423702.0,0.0
68b0e8d53dc9e015f1cdf791,test004,1756423757.0,0.5
68b0e8d53dc9e015f1cdf792,test004,1756423764.0,0.0
68b0e8d53dc9e015f1cdf793,test004,1756423769.0,0.45
68b0e8d53dc9e015f1cdf794,test004,1756423771.0,0.5
68b0e8d53dc9e015f1cdf795,test004,1756423782.0,0.0
68b0ed845d3d1addd75e6fa1,test004,1756423904.0,0.5
68b0ed845d3d1addd75e6fa2,test004,1756423917.0,0.0
68b0ed845d3d1addd75e6fa3,test004,1756424024.0,0.45
68b0ed845d3d1addd75e6fa4,test004,1756424026.0,0.0
68b0ed845d3d1addd75e6fa5,test004,1756424052.0,0.45
68b0ed845d3d1addd75e6fa6,test004,1756424059.0,0.0
68b0ed845d3d1addd75e6fa8,test004,1756424063.0,0.0
68b0ed845d3d1addd75e6fa9,test004,1756424128.0,0.45
68b0ed845d3d1addd75e6faa,test004,1756424134.0,0.0
68b0ed845d3d1addd75e6fab,test004,1756424136.0,0.45
68b0ed845d3d1addd75e6fac,test004,1756424139.0,0.5
68b0ed845d3d1addd75e6fad,test004,1756424145.0,0.0
68b0ed845d3d1addd75e6fae,test004,1756424158.0,0.5
68b0ed845d3d1addd75e6faf,test004,1756424181.0,0.0
68b0ed845d3d1addd75e6fb0,test004,1756424182.0,0.5
68b0ed845d3d1addd75e6fb1,test004,1756424183.0,0.0
68b0ed845d3d1addd75e6fb2,test004,1756424217.0,0.45
68b0ed845d3d1addd75e6fb3,test004,1756424232.0,0.5
68b0ed845d3d1addd75e6fb4,test004,1756424233.0,0.0
68b0ed845d3d1addd75e6fe2,test004,1756424652.0,0.5
68b0ed845d3d1addd75e6fe3,test004,1756424661.0,0.0
68b0ed845d3d1addd75e6fe4,test004,1756424671.0,0.45
68b0ed845d3d1addd75e6fe5,test004,1756424678.0,0.0
68b0ed845d3d1addd75e6fe6,test004,1756424688.0,0.45
68b0ed845d3d1addd75e6fe7,test004,1756424717.0,0.0
68b0ed845d3d1addd75e6fe8,test004,1756424751.0,0.4
68b0ed845d3d1addd75e6fe9,test004,1756424753.0,0.5
68b0ed845d3d1addd75e6fea,test004,1756424754.0,0.0
68b0ed845d3d1addd75e6feb,test004,1756424765.0,0.5
68b0ed845d3d1addd75e6fec,test004,1756424789.0,0.0
68b0ed845d3d1addd75e6fed,test004,1756424999.0,0.5
68b0ed845d3d1addd75e6fee,test004,1756425001.0,0.0
68b0efdc6ba00f227873153d,test004,1756425199.0,0.45
68b0efdc6ba00f227873153e,test004,1756425201.0,0.5
68b0efdc6ba00f227873153f,test004,1756425209.0,0.0
68b0efdc6ba00f2278731540,test004,1756425279.0,0.4
68b0efdc6ba00f2278731541,test004,1756425282.0,0.5
68b0efdc6ba00f2278731542,test004,1756425290.0,0.0
68b0efdc6ba00f2278731543,test004,1756425320.0,0.45
68b0efdc6ba00f2278731544,test004,1756425321.0,0.0
68b0efdc6ba00f2278731545,test004,1756425322.0,0.5
68b0efdc6ba00f2278731546,test004,1756425323.0,0.0
68b0efdc6ba00f2278731547,test004,1756425530.0,0.45
68b0efdc6ba00f2278731548,test004,1756425537.0,0.0
68b0efdc6ba00f2278731549,test004,1756425665.0,0.45
68b0efdc6ba00f227873154a,test004,1756425667.0,0.0
68b0efdc6ba00f227873154b,test004,1756425673.0,0.45
68b0efdc6ba00f227873154c,test004,1756425674.0,0.5
68b0efdc6ba00f227873154d,test004,1756425681.0,0.0
68b0f48cf65f649899b9be92,test004,1756425753.0,0.45
68b0f48cf65f649899b9be93,test004,1756425757.0,0.5
68b0f48cf65f649899b9be94,test004,1756425769.0,0.0
68b0f48cf65f649899b9be95,test004,1756425788.0,0.45
68b0f48cf65f649899b9be96,test004,1756425789.0,0.0
68b0f48cf65f649899b9be97,test004,1756425790.0,0.5
68b0f48cf65f649899b9be98,test004,1756425803.0,0.0
68b0f48cf65f649899b9be99,test004,1756425839.0,0.5
68b0f48cf65f649899b9be9a,test004,1756425840.0,0.0
68b0f48cf65f649899b9be9b,test004,1756425842.0,0.45
68b0f48cf65f649899b9be9c,test004,1756425873.0,0.0
68b0f48cf65f649899b9be9d,test004,1756425910.0,0.45
68b0f48cf65f649899b9be9e,test004,1756425917.0,0.0
68b0f48cf65f649899b9be9f,test004,1756425927.0,0.45
68b0f48cf65f649899b9bea0,test004,1756425928.0,0.0
68b0f48cf65f649899b9bea1,test004,1756425934.0,0.4
68b0f48cf65f649899b9bea2,test004,1756425940.0,0.0
68b0f48cf65f649899b9bea3,test004,1756425941.0,0.4
68b0f48cf65f649899b9bea4,test004,1756425954.0,0.0
68b0f48cf65f649899b9bea5,test004,1756425959.0,0.15
68b0f48cf65f649899b9bea6,test004,1756425962.0,0.25
68b0f48cf65f649899b9bea8,test004,1756425963.0,0.4
68b0f48cf65f649899b9bea9,test004,1756426003.0,0.0
68b0f48cf65f649899b9beaa,test004,1756426043.0,0.4
68b0f48cf65f649899b9beab,test004,1756426067.0,0.0
68b0f48cf65f649899b9beac,test004,1756426132.0,0.4
68b0f48cf65f649899b9bead,test004,1756426162.0,0.0
68b0f48cf65f649899b9beae,test004,1756426254.0,0.5
68b0f48cf65f649899b9beaf,test004,1756426266.0,0.0
68b0f48cf65f649899b9bee6,test004,1756426343.0,0.4
68b0f48cf65f649899b9bee7,test004,1756426349.0,0.0
68b0f48cf65f649899b9bee8,test004,1756426357.0,0.4
68b0f48cf65f649899b9bee9,test004,1756426380.0,0.0
68b0f48cf65f649899b9beea,test004,1756426414.0,0.4
68b0f48cf65f649899b9beeb,test004,1756426417.0,0.0
68b0f48cf65f649899b9beed,test004,1756426505.0,0.0
68b0f48cf65f649899b9beee,test004,1756426531.0,0.4
68b0f48cf65f649899b9beef,test004,1756426553.0,0.0
68b0f48cf65f649899b9bef0,test004,1756426618.0,0.4
68b0f48cf65f649899b9bef1,test004,1756426626.0,0.0
68b0f48cf65f649899b9bef2,test004,1756426686.0,0.15
68b0f48cf65f649899b9bef3,test004,1756426688.0,0.25
68b0f48cf65f649899b9bef5,test004,1756426689.0,0.4
68b0f48cf65f649899b9bef6,test004,1756426694.0,0.0
68b0f48cf65f649899b9bef7,test004,1756426717.0,0.4
68b0f48cf65f649899b9bef8,test004,1756426718.0,0.0
68b0f48cf65f649899b9bef9,test004,1756426728.0,0.4
68b0f48cf65f649899b9befa,test004,1756426729.0,0.0
68b0f48cf65f649899b9befb,test004,1756426730.0,0.45
68b0f48cf65f649899b9befc,test004,1756426731.0,0.0
68b0f48cf65f649899b9befd,test004,1756426732.0,0.15
68b0f48cf65f649899b9bf00,test004,1756426734.0,0.4
68b0f48cf65f649899b9bf01,test004,1756426742.0,0.0
68b0f48cf65f649899b9bf02,test004,1756426775.0,0.4
68b0f48cf65f649899b9bf03,test004,1756426781.0,0.0
68b0f48cf65f649899b9bf04,test004,1756426795.0,0.4
68b0f48cf65f649899b9bf05,test004,1756426804.0,0.0
68b0f48cf65f649899b9bf06,test004,1756426845.0,0.4
68b0f48cf65f649899b9bf07,test004,1756426846.0,0.0
68b0f48cf65f649899b9bf09,test004,1756426864.0,0.0
68b0f6e466c3a0fbedd6ec05,test004,1756426887.0,0.4
68b0f6e466c3a0fbedd6ec06,test004,1756426901.0,0.0
68b0f6e466c3a0fbedd6ec07,test004,1756426932.0,0.4
68b0f6e466c3a0fbedd6ec08,test004,1756426934.0,0.0
68b0f6e466c3a0fbedd6ec09,test004,1756426950.0,0.25
68b0f6e466c3a0fbedd6ec0a,test004,1756426958.0,0.3
68b0f6e466c3a0fbedd6ec0b,test004,1756426964.0,0.0
68b0f6e466c3a0fbedd6ec0c,test004,1756426983.0,0.4
68b0f6e466c3a0fbedd6ec0d,test004,1756427022.0,0.0
68b0f6e466c3a0fbedd6ec0e,test004,1756427025.0,0.4
68b0f6e466c3a0fbedd6ec0f,test004,1756427077.0,0.0
68b0f6e466c3a0fbedd6ec10,test004,1756427091.0,0.15
68b0f6e466c3a0fbedd6ec11,test004,1756427093.0,0.25
68b0f6e466c3a0fbedd6ec12,test004,1756427094.0,0.3
68b0f6e466c3a0fbedd6ec13,test004,1756427095.0,0.4
68b0f6e466c3a0fbedd6ec14,test004,1756427097.0,0.0
68b0f6e466c3a0fbedd6ec15,test004,1756427107.0,0.4
68b0f6e466c3a0fbedd6ec16,test004,1756427109.0,0.0
68b0f6e466c3a0fbedd6ec17,test004,1756427139.0,0.4
68b0f6e466c3a0fbedd6ec18,test004,1756427156.0,0.0
68b0f6e466c3a0fbedd6ec19,test004,1756427162.0,0.4
68b0f6e466c3a0fbedd6ec1a,test004,1756427169.0,0.0
68b0f6e466c3a0fbedd6ec1b,test004,1756427170.0,0.45
68b0f6e466c3a0fbedd6ec1c,test004,1756427175.0,0.0
68b0f6e466c3a0fbedd6ec1d,test004,1756427200.0,0.4
68b0f6e466c3a0fbedd6ec1e,test004,1756427202.0,0.0
68b0f6e466c3a0fbedd6ec1f,test004,1756427213.0,0.4
68b0f6e466c3a0fbedd6ec20,test004,1756427217.0,0.0
68b0f6e466c3a0fbedd6ec21,test004,1756427233.0,0.4
68b0f6e466c3a0fbedd6ec22,test004,1756427262.0,0.5
68b0f6e466c3a0fbedd6ec23,test004,1756427263.0,0.0
68b0f6e466c3a0fbedd6ec24,test004,1756427303.0,0.5
68b0f6e466c3a0fbedd6ec25,test004,1756427306.0,0.0
68b0f6e466c3a0fbedd6ec26,test004,1756427307.0,0.45
68b0f6e466c3a0fbedd6ec27,test004,1756427308.0,0.0
68b0f6e466c3a0fbedd6ec28,test004,1756427321.0,0.4
68b0f6e466c3a0fbedd6ec29,test004,1756427322.0,0.0
68b0f6e466c3a0fbedd6ec2a,test004,1756427348.0,0.3
68b0f6e466c3a0fbedd6ec2b,test004,1756427349.0,0.0
68b0fb9461da30daed084065,test004,1756427503.0,0.45
68b0fb9461da30daed084066,test004,1756427539.0,0.0
68b0fb9461da30daed084067,test004,1756427542.0,0.45
68b0fb9461da30daed084068,test004,1756427546.0,0.0
68b0fb9461da30daed084069,test004,1756427550.0,0.2
68b0fb9461da30daed08406a,test004,1756427552.0,0.3
68b0fb9461da30daed08406b,test004,1756427553.0,0.0
68b0fb9461da30daed08406d,test004,1756427555.0,0.0
68b0fb9461da30daed08406e,test004,1756427574.0,0.35
68b0fb9461da30daed084070,test004,1756427576.0,0.0
68b0fb9461da30daed084071,test004,1756427594.0,0.45
68b0fb9461da30daed084072,test004,1756427596.0,0.0
68b0fb9461da30daed084073,test004,1756427601.0,0.45
68b0fb9461da30daed084074,test004,1756427602.0,0.0
68b0fb9461da30daed084075,test004,1756427614.0,0.3
68b0fb9461da30daed084076,test004,1756427615.0,0.4
68b0fb9461da30daed084077,test004,1756427625.0,0.0
68b0fb9461da30daed084078,test004,1756427719.0,0.45
68b0fb9461da30daed084079,test004,1756427721.0,0.0
68b0fb9461da30daed08407a,test004,1756427734.0,0.25
68b0fb9461da30daed08407b,test004,1756427735.0,0.3
68b0fb9461da30daed08407c,test004,1756427736.0,0.4
68b0fb9461da30daed08407d,test004,1756427775.0,0.0
68b0fb9461da30daed08407e,test004,1756427841.0,0.4
68b0fb9461da30daed08407f,test004,1756427861.0,0.0
68b0fb9461da30daed084080,test004,1756427872.0,0.5
68b0fb9461da30daed084081,test004,1756427878.0,0.0
68b0fb9461da30daed084082,test004,1756428004.0,0.4
68b0fb9461da30daed084083,test004,1756428012.0,0.0
68b0fb9461da30daed084084,test004,1756428020.0,0.35
68b0fb9461da30daed084085,test004,1756428026.0,0.0
68b0fb9461da30daed084086,test004,1756428041.0,0.4
68b0fb9461da30daed084087,test004,1756428042.0,0.0
68b0fb9461da30daed084089,test004,1756428043.0,0.3
68b0fb9461da30daed08408a,test004,1756428044.0,0.4
68b0fb9461da30daed08408b,test004,1756428051.0,0.0
68b0fb9461da30daed08408c,test004,1756428063.0,0.45
68b0fb9461da30daed08408d,test004,1756428064.0,0.0
68b0fb9461da30daed08408e,test004,1756428067.0,0.45
68b0fb9461da30daed0840c6,test004,1756428086.0,0.5
68b0fb9461da30daed0840c7,test004,1756428124.0,0.0
68b0fb9461da30daed0840c8,test004,1756428590.0,0.5
68b0fb9461da30daed0840c9,test004,1756428596.0,0.0
68b0fb9461da30daed0840ca,test004,1756428660.0,0.5
68b0fdeca3acf9fea67e7528,test004,1756428699.0,0.0
68b0fdeca3acf9fea67e7529,test004,1756428819.0,0.5
68b0fdeca3acf9fea67e752a,test004,1756428821.0,0.0
68b0fdeca3acf9fea67e752b,test004,1756428824.0,0.45
68b0fdeca3acf9fea67e752c,test004,1756428825.0,0.5
68b0fdeca3acf9fea67e752d,test004,1756428857.0,0.0
68b0fdeca3acf9fea67e752e,test004,1756428871.0,0.45
68b0fdeca3acf9fea67e752f,test004,1756428872.0,0.5
68b0fdeca3acf9fea67e7530,test004,1756428944.0,0.0
68b0fdeca3acf9fea67e7531,test004,1756428982.0,0.5
68b0fdeca3acf9fea67e7532,test004,1756429012.0,0.0
68b0fdeca3acf9fea67e7533,test004,1756429022.0,0.5
68b0fdeca3acf9fea67e7534,test004,1756429093.0,0.0
68b0fdeca3acf9fea67e7535,test004,1756429100.0,0.5
68b0fdeca3acf9fea67e7536,test004,1756429107.0,0.0
68b0fdeca3acf9fea67e7537,test004,1756429116.0,0.5
68b0fdeca3acf9fea67e7538,test004,1756429122.0,0.0
68b0fdeca3acf9fea67e7539,test004,1756429230.0,0.5
68b1029c9aed0961857953b3,test004,1756429285.0,0.0
68b1029c9aed0961857953b4,test004,1756429286.0,0.5
68b1029c9aed0961857953b5,test004,1756429287.0,0.0
68b1029c9aed0961857953b6,test004,1756429333.0,0.55
68b1029c9aed0961857953b7,test004,1756429334.0,0.0
68b1029c9aed0961857953cc,test004,1756429975.0,0.15
68b1029c9aed0961857953cd,test004,1756429980.0,0.25
68b1029c9aed0961857953ce,test004,1756429987.0,0.0
68b104f4a02ab237099176dd,test004,1756430769.0,0.45
68b104f4a02ab237099176de,test004,1756430772.0,0.5
68b104f4a02ab237099176df,test004,1756430789.0,0.0
68b110accb613a0ec5641ecc,test004,1756433769.0,0.1
68b110accb613a0ec5641ecd,test004,1756433806.0,0.0
68b110accb613a0ec5641ece,test004,1756433823.0,0.15
68b110accb613a0ec5641ecf,test004,1756433825.0,0.25
68b110accb613a0ec5641ed1,test004,1756433858.0,0.4
68b110accb613a0ec5641ed2,test004,1756433860.0,0.0
68b110accb613a0ec5641ed4,test004,1756433894.0,0.0
68b1155b448db2dafa807e17,test004,1756434126.0,0.15
68b1155b448db2dafa807e18,test004,1756434127.0,0.0
68b1155b448db2dafa807e19,test004,1756434132.0,0.2
68b1155b448db2dafa807e1c,test004,1756434150.0,0.0
68b1155b448db2dafa807e1d,test004,1756434160.0,0.4
68b1155b448db2dafa807e1e,test004,1756434162.0,0.0
68b1155b448db2dafa807e20,test004,1756434163.0,0.0
68b1155b448db2dafa807e21,test004,1756434164.0,0.4
68b1155b448db2dafa807e22,test004,1756434166.0,0.0
68b1155b448db2dafa807e23,test004,1756434200.0,0.4
68b1155b448db2dafa807e24,test004,1756434247.0,0.0
68b1155b448db2dafa807e25,test004,1756434297.0,0.4
68b1155b448db2dafa807e26,test004,1756434379.0,0.0
68b1155b448db2dafa807e27,test004,1756434505.0,0.4
68b1155b448db2dafa807e28,test004,1756434506.0,0.0
68b11a0d7425ecae9014cb13,test004,1756434816.0,0.4
68b11a0d7425ecae9014cb14,test004,1756434832.0,0.0
68b11a0d7425ecae9014cb15,test004,1756434861.0,0.4
68b11a0d7425ecae9014cb16,test004,1756434863.0,0.0
68b11a0d7425ecae9014cb17,test004,1756434869.0,0.4
68b11a0d7425ecae9014cb18,test004,1756434870.0,0.0
68b11a0d7425ecae9014cb19,test004,1756434871.0,0.4
68b11a0d7425ecae9014cb1a,test004,1756434873.0,0.0
68b11a0d7425ecae9014cb1b,test004,1756434874.0,0.1
