_id,uid,start_timestamp,end_timestamp,steps,distance,floors_ascended,floors_descended
68b8becfa362a5066f33d982,test004,1756409902.0,1756409976.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d983,test004,1756409976.0,1756410126.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d984,test004,1756410126.0,1756410140.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d985,test004,1756410140.0,1756410145.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d986,test004,1756410145.0,1756410175.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d987,test004,1756410175.0,1756410257.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d988,test004,1756410257.0,1756410355.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d989,test004,1756410355.0,1756410423.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d98a,test004,1756410423.0,1756410443.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d98b,test004,1756410443.0,1756410616.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d98c,test004,1756410616.0,1756410817.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d98d,test004,1756410817.0,1756410841.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d98e,test004,1756410841.0,1756411001.0,9,5.330000000074506,0.0,0.0
68b8becfa362a5066f33d98f,test004,1756411001.0,1756411019.0,16,11.43000017572194,0.0,0.0
68b8becfa362a5066f33d990,test004,1756411019.0,1756411086.0,24,15.37999982386827,0.0,0.0
68b8becfa362a5066f33d991,test004,1756411086.0,1756411131.0,10,6.71999999973923,0.0,0.0
68b8becfa362a5066f33d992,test004,1756411131.0,1756411196.0,37,26.64999999944121,0.0,0.0
68b8becfa362a5066f33d993,test004,1756411196.0,1756411207.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d994,test004,1756411207.0,1756411227.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d995,test004,1756411227.0,1756411355.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d996,test004,1756411355.0,1756411377.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d997,test004,1756411377.0,1756411403.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d998,test004,1756411403.0,1756411423.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d999,test004,1756411423.0,1756411436.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d99a,test004,1756411436.0,1756411450.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d99b,test004,1756411450.0,1756411504.0,0,0.0,0.0,0.0
68b8becfa362a5066f33d99c,test004,1756411504.0,1756411542.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db60,test004,1756411948.0,1756411948.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db62,test004,1756412034.0,1756412052.0,33,25.28000000026077,0.0,0.0
68b8bed0a362a5066f33db63,test004,1756412052.0,1756412169.0,127,91.34613315481693,0.0,2.0
68b8bed0a362a5066f33db64,test004,1756412169.0,1756412197.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db65,test004,1756412197.0,1756412211.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db66,test004,1756412211.0,1756412224.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db67,test004,1756412224.0,1756412237.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db68,test004,1756412237.0,1756412433.0,39,26.64999999990687,0.0,0.0
68b8bed0a362a5066f33db69,test004,1756412433.0,1756412456.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db6a,test004,1756412456.0,1756412471.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db6b,test004,1756412471.0,1756412482.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db6c,test004,1756412482.0,1756412501.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db6d,test004,1756412501.0,1756412511.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db6e,test004,1756412511.0,1756412571.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db6f,test004,1756412571.0,1756412573.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db70,test004,1756412573.0,1756412672.0,29,20.71999982371926,0.0,0.0
68b8bed0a362a5066f33db71,test004,1756412672.0,1756413338.0,691,386.6600001794286,1.0,1.0
68b8bed0a362a5066f33db72,test004,1756413338.0,1756413421.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db73,test004,1756413421.0,1756413436.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db74,test004,1756413436.0,1756413456.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db75,test004,1756413456.0,1756413483.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db76,test004,1756413483.0,1756413543.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db77,test004,1756413543.0,1756413556.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db78,test004,1756413556.0,1756413582.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db79,test004,1756413582.0,1756413608.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db7a,test004,1756413608.0,1756413647.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db7b,test004,1756413647.0,1756413706.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db7c,test004,1756413706.0,1756413734.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db7d,test004,1756413734.0,1756413745.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db7e,test004,1756413745.0,1756413755.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db7f,test004,1756413755.0,1756413874.0,31,21.70999999949709,0.0,0.0
68b8bed0a362a5066f33db80,test004,1756413874.0,1756413906.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db81,test004,1756413906.0,1756413940.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db82,test004,1756413940.0,1756414053.0,29,17.06000000005588,0.0,0.0
68b8bed0a362a5066f33db83,test004,1756414053.0,1756414130.0,28,21.36000000033528,0.0,0.0
68b8bed0a362a5066f33db84,test004,1756414130.0,1756414385.0,370,239.2399999997579,0.0,0.0
68b8bed0a362a5066f33db85,test004,1756414385.0,1756414511.0,156,85.18999999994412,0.0,1.0
68b8bed0a362a5066f33db86,test004,1756414511.0,1756414613.0,58,36.22000000020489,0.0,0.0
68b8bed0a362a5066f33db87,test004,1756414613.0,1756414638.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db88,test004,1756414638.0,1756414639.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db89,test004,1756414639.0,1756414642.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db8a,test004,1756414642.0,1756414646.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db8b,test004,1756414646.0,1756414651.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db8c,test004,1756414651.0,1756414655.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db8d,test004,1756414655.0,1756414669.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db8e,test004,1756414669.0,1756414694.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db8f,test004,1756414694.0,1756414735.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db90,test004,1756414735.0,1756414807.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db91,test004,1756414807.0,1756414834.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db92,test004,1756414834.0,1756414861.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db93,test004,1756414861.0,1756414888.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db94,test004,1756414888.0,1756414920.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db95,test004,1756414920.0,1756414948.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db96,test004,1756414948.0,1756414978.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db97,test004,1756414978.0,1756415011.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db98,test004,1756415011.0,1756415021.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db99,test004,1756415021.0,1756415039.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db9a,test004,1756415039.0,1756415056.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db9b,test004,1756415056.0,1756415073.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db9c,test004,1756415073.0,1756415088.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db9d,test004,1756415088.0,1756415104.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db9e,test004,1756415104.0,1756415145.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33db9f,test004,1756415145.0,1756415175.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba0,test004,1756415175.0,1756415217.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba1,test004,1756415217.0,1756415369.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba2,test004,1756415369.0,1756415398.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba3,test004,1756415398.0,1756415440.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba4,test004,1756415440.0,1756415470.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba5,test004,1756415470.0,1756415565.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba6,test004,1756415565.0,1756415789.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba7,test004,1756415789.0,1756415844.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba8,test004,1756415844.0,1756415855.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dba9,test004,1756415855.0,1756415893.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dbaa,test004,1756415893.0,1756415914.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dbab,test004,1756415914.0,1756415935.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dbac,test004,1756415935.0,1756415963.0,0,0.0,0.0,0.0
68b8bed0a362a5066f33dbad,test004,1756415963.0,1756416003.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dec1,test004,1756419268.0,1756419268.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dec3,test004,1756419456.0,1756419508.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dec4,test004,1756419508.0,1756419660.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dec5,test004,1756419660.0,1756419710.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dec6,test004,1756419710.0,1756419727.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dec7,test004,1756419727.0,1756419745.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dec8,test004,1756419745.0,1756419826.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dec9,test004,1756419826.0,1756419850.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33deca,test004,1756419850.0,1756419889.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33decb,test004,1756419889.0,1756420011.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33decc,test004,1756420011.0,1756420019.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33decd,test004,1756420019.0,1756420051.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dece,test004,1756420051.0,1756420104.0,35,25.29000000003725,0.0,0.0
68b8bed1a362a5066f33decf,test004,1756420104.0,1756420201.0,4,3.0,0.0,0.0
68b8bed1a362a5066f33ded0,test004,1756420201.0,1756420291.0,40,26.37999999988824,0.0,0.0
68b8bed1a362a5066f33ded1,test004,1756420291.0,1756420347.0,25,18.02999999979511,0.0,0.0
68b8bed1a362a5066f33ded2,test004,1756420347.0,1756420357.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33ded3,test004,1756420357.0,1756420407.0,62,42.79999999934807,0.0,0.0
68b8bed1a362a5066f33ded4,test004,1756420407.0,1756420728.0,427,307.7199999997392,0.0,0.0
68b8bed1a362a5066f33ded5,test004,1756420728.0,1756421174.0,747,430.1893847878091,0.0,0.0
68b8bed1a362a5066f33ded6,test004,1756421174.0,1756421175.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33ded7,test004,1756421175.0,1756421219.0,23,17.10999991279095,0.0,0.0
68b8bed1a362a5066f33ded8,test004,1756421219.0,1756421265.0,6,2.430000087246299,0.0,0.0
68b8bed1a362a5066f33ded9,test004,1756421265.0,1756421270.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33deda,test004,1756421270.0,1756421374.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dedb,test004,1756421374.0,1756421513.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dedc,test004,1756421513.0,1756421530.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dedd,test004,1756421530.0,1756421544.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dede,test004,1756421544.0,1756421585.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dedf,test004,1756421585.0,1756421616.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee0,test004,1756421616.0,1756421716.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee1,test004,1756421716.0,1756421788.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee2,test004,1756421788.0,1756421799.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee3,test004,1756421799.0,1756421806.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee4,test004,1756421806.0,1756421823.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee5,test004,1756421823.0,1756421830.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee6,test004,1756421830.0,1756421847.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee7,test004,1756421847.0,1756421892.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee8,test004,1756421892.0,1756421899.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33dee9,test004,1756421899.0,1756421929.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33deea,test004,1756421929.0,1756421947.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33deeb,test004,1756421947.0,1756422125.0,106,77.53999999910593,0.0,0.0
68b8bed1a362a5066f33deec,test004,1756422125.0,1756422203.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33deed,test004,1756422203.0,1756422322.0,40,30.72000000020489,0.0,0.0
68b8bed1a362a5066f33deee,test004,1756422322.0,1756422410.0,76,52.62999999988824,0.0,0.0
68b8bed1a362a5066f33deef,test004,1756422410.0,1756422604.0,218,140.6500000027008,2.0,0.0
68b8bed1a362a5066f33def0,test004,1756422604.0,1756422609.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33def1,test004,1756422609.0,1756422633.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33def2,test004,1756422633.0,1756422679.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33def3,test004,1756422679.0,1756422703.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33def4,test004,1756422703.0,1756422798.0,49,34.82999999960884,0.0,0.0
68b8bed1a362a5066f33def5,test004,1756422798.0,1756422899.0,16,12.35999999986961,0.0,0.0
68b8bed1a362a5066f33def6,test004,1756422899.0,1756423078.0,3,2.160000000149012,0.0,0.0
68b8bed1a362a5066f33def7,test004,1756423078.0,1756423198.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33def8,test004,1756423198.0,1756423244.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33def9,test004,1756423244.0,1756423275.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33defa,test004,1756423275.0,1756423345.0,19,10.79000000003725,0.0,0.0
68b8bed1a362a5066f33defb,test004,1756423345.0,1756423385.0,17,11.0,0.0,0.0
68b8bed1a362a5066f33defc,test004,1756423385.0,1756423463.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33defd,test004,1756423463.0,1756423475.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33defe,test004,1756423475.0,1756423562.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33deff,test004,1756423562.0,1756423623.0,27,21.5999997863546,0.0,0.0
68b8bed1a362a5066f33df00,test004,1756423623.0,1756423787.0,233,172.650000215508,1.0,1.0
68b8bed1a362a5066f33df01,test004,1756423787.0,1756423843.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df02,test004,1756423843.0,1756423857.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df03,test004,1756423857.0,1756423869.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df04,test004,1756423869.0,1756423922.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df05,test004,1756423922.0,1756424031.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df06,test004,1756424031.0,1756424047.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df07,test004,1756424047.0,1756424070.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df08,test004,1756424070.0,1756424110.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df09,test004,1756424110.0,1756424125.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df0a,test004,1756424125.0,1756424188.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df0b,test004,1756424188.0,1756424247.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df0c,test004,1756424247.0,1756424482.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df0d,test004,1756424482.0,1756424489.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df0e,test004,1756424489.0,1756424512.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df0f,test004,1756424512.0,1756424528.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df10,test004,1756424528.0,1756424608.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df11,test004,1756424608.0,1756424667.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df12,test004,1756424667.0,1756424683.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df13,test004,1756424683.0,1756424794.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df14,test004,1756424794.0,1756425012.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df15,test004,1756425012.0,1756425020.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df16,test004,1756425020.0,1756425034.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df17,test004,1756425034.0,1756425055.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df18,test004,1756425055.0,1756425077.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df19,test004,1756425077.0,1756425091.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df1a,test004,1756425091.0,1756425106.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df1b,test004,1756425106.0,1756425146.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df1c,test004,1756425146.0,1756425195.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df1d,test004,1756425195.0,1756425245.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df1e,test004,1756425245.0,1756425338.0,22,11.62000000011176,0.0,0.0
68b8bed1a362a5066f33df1f,test004,1756425338.0,1756425427.0,59,38.89999999897555,0.0,0.0
68b8bed1a362a5066f33df20,test004,1756425427.0,1756425495.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df21,test004,1756425495.0,1756425520.0,25,14.3000000002794,0.0,0.0
68b8bed1a362a5066f33df22,test004,1756425520.0,1756425542.0,6,2.899999999906868,0.0,0.0
68b8bed1a362a5066f33df23,test004,1756425542.0,1756425680.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df24,test004,1756425680.0,1756425806.0,26,18.58999999985099,0.0,0.0
68b8bed1a362a5066f33df25,test004,1756425806.0,1756425878.0,43,31.85999999986961,0.0,0.0
68b8bed1a362a5066f33df26,test004,1756425878.0,1756426009.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df27,test004,1756426009.0,1756426036.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df28,test004,1756426036.0,1756426074.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df29,test004,1756426074.0,1756426201.0,0,0.0,0.0,0.0
68b8bed1a362a5066f33df2a,test004,1756426201.0,1756426253.0,21,15.31000000005588,0.0,0.0
68b8bed2a362a5066f33e157,test004,1756426589.0,1756426655.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e158,test004,1756426655.0,1756427129.0,61,38.54000000050291,0.0,0.0
68b8bed2a362a5066f33e159,test004,1756427129.0,1756427256.0,19,14.26000000024214,0.0,0.0
68b8bed2a362a5066f33e15a,test004,1756427256.0,1756427641.0,63,46.64999999990687,0.0,0.0
68b8bed2a362a5066f33e15b,test004,1756427641.0,1756427679.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e15c,test004,1756427679.0,1756427781.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e15d,test004,1756427781.0,1756427872.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e15e,test004,1756427872.0,1756428035.0,46,38.23999999975786,0.0,0.0
68b8bed2a362a5066f33e15f,test004,1756428035.0,1756428121.0,111,86.9499999997206,0.0,3.0
68b8bed2a362a5066f33e160,test004,1756428121.0,1756428157.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e161,test004,1756428157.0,1756428162.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e162,test004,1756428162.0,1756428189.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e163,test004,1756428189.0,1756428492.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e164,test004,1756428492.0,1756428604.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e165,test004,1756428604.0,1756428616.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e166,test004,1756428616.0,1756428648.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e167,test004,1756428648.0,1756428656.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e168,test004,1756428656.0,1756428704.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e169,test004,1756428704.0,1756428894.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e16a,test004,1756428894.0,1756428941.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e16b,test004,1756428941.0,1756428973.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e16c,test004,1756428973.0,1756429046.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e16d,test004,1756429046.0,1756429139.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e16e,test004,1756429139.0,1756429192.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e16f,test004,1756429192.0,1756429210.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e170,test004,1756429210.0,1756429230.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e171,test004,1756429230.0,1756429268.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e172,test004,1756429268.0,1756429356.0,13,7.119999927934259,0.0,0.0
68b8bed2a362a5066f33e173,test004,1756429356.0,1756429542.0,58,35.57000007200986,0.0,0.0
68b8bed2a362a5066f33e174,test004,1756429542.0,1756429631.0,25,13.21000000042841,0.0,0.0
68b8bed2a362a5066f33e175,test004,1756429631.0,1756429674.0,12,6.180000000167638,0.0,0.0
68b8bed2a362a5066f33e176,test004,1756429674.0,1756429678.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e177,test004,1756429678.0,1756429690.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e178,test004,1756429690.0,1756429692.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e179,test004,1756429692.0,1756429708.0,26,13.21000000042841,0.0,0.0
68b8bed2a362a5066f33e17a,test004,1756429708.0,1756430118.0,634,350.2900000084192,0.0,0.0
68b8bed2a362a5066f33e17b,test004,1756430118.0,1756430159.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e17c,test004,1756430159.0,1756430179.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e17d,test004,1756430179.0,1756430207.0,22,11.95999987516552,0.0,0.0
68b8bed2a362a5066f33e17e,test004,1756430207.0,1756430225.0,13,6.32000012556091,0.0,0.0
68b8bed2a362a5066f33e17f,test004,1756430225.0,1756430230.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e180,test004,1756430230.0,1756430234.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e181,test004,1756430234.0,1756430251.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e182,test004,1756430251.0,1756430261.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e183,test004,1756430261.0,1756430269.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e184,test004,1756430269.0,1756430296.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e185,test004,1756430296.0,1756430308.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e186,test004,1756430308.0,1756430322.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e187,test004,1756430322.0,1756430344.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e188,test004,1756430344.0,1756430357.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e189,test004,1756430357.0,1756430386.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e18a,test004,1756430386.0,1756430417.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e18b,test004,1756430417.0,1756430427.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e18c,test004,1756430427.0,1756430437.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e18d,test004,1756430437.0,1756430484.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e18e,test004,1756430484.0,1756430531.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e18f,test004,1756430531.0,1756430558.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e190,test004,1756430558.0,1756430579.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e191,test004,1756430579.0,1756430626.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e192,test004,1756430626.0,1756430657.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e193,test004,1756430657.0,1756430672.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e194,test004,1756430672.0,1756430695.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e195,test004,1756430695.0,1756430703.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e196,test004,1756430703.0,1756430737.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e197,test004,1756430737.0,1756430747.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e198,test004,1756430747.0,1756430834.0,20,12.71999999973923,0.0,0.0
68b8bed2a362a5066f33e199,test004,1756430834.0,1756430972.0,24,11.60000000009313,0.0,0.0
68b8bed2a362a5066f33e19a,test004,1756430972.0,1756431030.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e19b,test004,1756431030.0,1756431115.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e19c,test004,1756431115.0,1756431160.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e19d,test004,1756431160.0,1756431167.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e19e,test004,1756431167.0,1756431181.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e19f,test004,1756431181.0,1756431197.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e1a0,test004,1756431197.0,1756431232.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e1a1,test004,1756431232.0,1756431236.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e1a2,test004,1756431236.0,1756431268.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e1a3,test004,1756431268.0,1756431281.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e1a4,test004,1756431281.0,1756431406.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e1a5,test004,1756431406.0,1756431464.0,0,0.0,0.0,0.0
68b8bed2a362a5066f33e1a6,test004,1756431464.0,1756431477.0,0,0.0,0.0,0.0
